Entity	 X(mm)	 Y(mm)	 Z(mm)	Node ID	Body
Mesh Node 23091	3.7973	45.306	29.85	23091	SYS\Solid130
Mesh Node 23092	1.8981	44.808	29.815	23092	SYS\Solid130
Mesh Node 23093	-7.81E-15	44.31	29.775	23093	SYS\Solid130
Mesh Node 23094	0	48.296	29.989	23094	SYS\Solid130
Mesh Node 23095	1.8997	47.798	29.975	23095	SYS\Solid130
Mesh Node 23096	3.7975	47.3	29.957	23096	SYS\Solid130
Mesh Node 23097	5.6973	46.801	29.936	23097	SYS\Solid130
Mesh Node 23098	9.5	45.803	29.882	23098	SYS\Solid130
Mesh Node 23099	7.1234	45.179	29.842	23099	SYS\Solid130
Mesh Node 23100	4.7498	44.556	29.795	23100	SYS\Solid130
Mesh Node 23101	2.3731	43.933	29.743	23101	SYS\Solid130
Mesh Node 23102	0	43.31	29.685	23102	SYS\Solid130
Mesh Node 23103	19	43.31	29.685	23103	SYS\Solid130
Mesh Node 23104	16.627	43.933	29.743	23104	SYS\Solid130
Mesh Node 23105	14.25	44.556	29.795	23105	SYS\Solid130
Mesh Node 23106	11.877	45.179	29.842	23106	SYS\Solid130
Mesh Node 23107	19	48.296	30.989	23107	SYS\Solid130
Mesh Node 23108	19	49.296	31.007	23108	SYS\Solid130
Mesh Node 23109	19	44.325	30.78	23109	SYS\Solid130
Mesh Node 23110	19	43.31	30.69	23110	SYS\Solid130
Mesh Node 23111	0	49.296	31.007	23111	SYS\Solid130
Mesh Node 23112	0	48.296	30.989	23112	SYS\Solid130
Mesh Node 23113	-7.81E-15	44.31	30.779	23113	SYS\Solid130
Mesh Node 23114	0	43.31	30.69	23114	SYS\Solid130
Mesh Node 23115	16.627	43.933	30.747	23115	SYS\Solid130
Mesh Node 23116	14.25	44.556	30.798	23116	SYS\Solid130
Mesh Node 23117	11.877	45.179	30.844	23117	SYS\Solid130
Mesh Node 23118	9.5	45.803	30.884	23118	SYS\Solid130
Mesh Node 23119	7.1235	45.179	30.844	23119	SYS\Solid130
Mesh Node 23120	4.7498	44.556	30.798	23120	SYS\Solid130
Mesh Node 23121	2.3731	43.933	30.747	23121	SYS\Solid130
Mesh Node 23122	1.8997	47.798	30.976	23122	SYS\Solid130
Mesh Node 23123	3.7975	47.3	30.958	23123	SYS\Solid130
Mesh Node 23124	5.6973	46.801	30.937	23124	SYS\Solid130
Mesh Node 23125	7.5949	46.303	30.913	23125	SYS\Solid130
Mesh Node 23126	5.6957	45.805	30.884	23126	SYS\Solid130
Mesh Node 23127	3.7973	45.306	30.853	23127	SYS\Solid130
Mesh Node 23128	1.8981	44.808	30.817	23128	SYS\Solid130
Mesh Node 23129	16.628	48.674	30.998	23129	SYS\Solid130
Mesh Node 23130	14.257	48.052	30.983	23130	SYS\Solid130
Mesh Node 23131	11.885	47.429	30.963	23131	SYS\Solid130
Mesh Node 23132	9.5141	46.807	30.937	23132	SYS\Solid130
Mesh Node 23133	7.1364	47.429	30.963	23133	SYS\Solid130
Mesh Node 23134	4.7571	48.052	30.983	23134	SYS\Solid130
Mesh Node 23135	2.379	48.674	30.998	23135	SYS\Solid130
Mesh Node 23136	13.315	46.804	30.937	23136	SYS\Solid130
Mesh Node 23137	15.211	47.302	30.958	23137	SYS\Solid130
Mesh Node 23138	17.105	47.799	30.976	23138	SYS\Solid130
Mesh Node 23139	11.422	46.308	30.913	23139	SYS\Solid130
Mesh Node 23140	17.106	44.82	30.818	23140	SYS\Solid130
Mesh Node 23141	15.211	45.316	30.853	23141	SYS\Solid130
Mesh Node 23142	13.317	45.812	30.885	23142	SYS\Solid130
Mesh Node 23143	39	49.296	30.007	23143	SYS\Solid131
Mesh Node 23144	36.628	48.674	29.997	23144	SYS\Solid131
Mesh Node 23145	34.257	48.052	29.983	23145	SYS\Solid131
Mesh Node 23146	31.885	47.429	29.962	23146	SYS\Solid131
Mesh Node 23147	29.514	46.807	29.936	23147	SYS\Solid131
Mesh Node 23148	27.136	47.429	29.962	23148	SYS\Solid131
Mesh Node 23149	24.757	48.052	29.983	23149	SYS\Solid131
Mesh Node 23150	22.379	48.674	29.997	23150	SYS\Solid131
Mesh Node 23151	20	49.296	30.007	23151	SYS\Solid131
Mesh Node 23152	20	48.296	29.989	23152	SYS\Solid131
Mesh Node 23153	21.899	47.798	29.975	23153	SYS\Solid131
Mesh Node 23154	23.798	47.3	29.957	23154	SYS\Solid131
Mesh Node 23155	25.697	46.801	29.936	23155	SYS\Solid131
Mesh Node 23156	27.595	46.303	29.911	23156	SYS\Solid131
Mesh Node 23157	25.696	45.805	29.883	23157	SYS\Solid131
Mesh Node 23158	23.797	45.306	29.85	23158	SYS\Solid131
Mesh Node 23159	21.898	44.808	29.815	23159	SYS\Solid131
Mesh Node 23160	20	44.31	29.775	23160	SYS\Solid131
Mesh Node 23161	31.422	46.308	29.911	23161	SYS\Solid131
Mesh Node 23162	33.316	46.805	29.936	23162	SYS\Solid131
Mesh Node 23163	35.211	47.302	29.957	23163	SYS\Solid131
Mesh Node 23164	37.105	47.799	29.975	23164	SYS\Solid131
Mesh Node 23165	39	48.296	29.989	23165	SYS\Solid131
Mesh Node 23166	39	44.325	29.776	23166	SYS\Solid131
Mesh Node 23167	37.106	44.82	29.816	23167	SYS\Solid131
Mesh Node 23168	35.211	45.316	29.851	23168	SYS\Solid131
Mesh Node 23169	33.317	45.812	29.883	23169	SYS\Solid131
Mesh Node 23170	39	43.31	29.685	23170	SYS\Solid131
Mesh Node 23171	36.626	43.933	29.743	23171	SYS\Solid131
Mesh Node 23172	34.25	44.556	29.795	23172	SYS\Solid131
Mesh Node 23173	31.876	45.18	29.842	23173	SYS\Solid131
Mesh Node 23174	29.5	45.803	29.882	23174	SYS\Solid131
Mesh Node 23175	20	43.31	29.685	23175	SYS\Solid131
Mesh Node 23176	27.124	45.18	29.842	23176	SYS\Solid131
Mesh Node 23177	24.75	44.556	29.795	23177	SYS\Solid131
Mesh Node 23178	22.374	43.933	29.743	23178	SYS\Solid131
Mesh Node 23179	20	49.296	31.007	23179	SYS\Solid131
Mesh Node 23180	20	48.296	30.989	23180	SYS\Solid131
Mesh Node 23181	27.124	45.18	30.844	23181	SYS\Solid131
Mesh Node 23182	24.75	44.556	30.798	23182	SYS\Solid131
Mesh Node 23183	22.374	43.933	30.747	23183	SYS\Solid131
Mesh Node 23184	29.5	45.803	30.884	23184	SYS\Solid131
Mesh Node 23185	20	43.31	30.69	23185	SYS\Solid131
Mesh Node 23186	20	44.31	30.779	23186	SYS\Solid131
Mesh Node 23187	39	44.325	30.78	23187	SYS\Solid131
Mesh Node 23188	39	43.31	30.69	23188	SYS\Solid131
Mesh Node 23189	39	49.296	31.007	23189	SYS\Solid131
Mesh Node 23190	39	48.296	30.989	23190	SYS\Solid131
Mesh Node 23191	36.626	43.933	30.747	23191	SYS\Solid131
Mesh Node 23192	34.25	44.556	30.798	23192	SYS\Solid131
Mesh Node 23193	31.876	45.18	30.844	23193	SYS\Solid131
Mesh Node 23194	37.106	44.82	30.818	23194	SYS\Solid131
Mesh Node 23195	35.211	45.316	30.853	23195	SYS\Solid131
Mesh Node 23196	33.317	45.812	30.885	23196	SYS\Solid131
Mesh Node 23197	31.422	46.308	30.913	23197	SYS\Solid131
Mesh Node 23198	33.316	46.805	30.937	23198	SYS\Solid131
Mesh Node 23199	35.211	47.302	30.958	23199	SYS\Solid131
Mesh Node 23200	37.105	47.799	30.976	23200	SYS\Solid131
Mesh Node 23201	25.696	45.805	30.884	23201	SYS\Solid131
Mesh Node 23202	23.797	45.306	30.853	23202	SYS\Solid131
Mesh Node 23203	21.898	44.808	30.817	23203	SYS\Solid131
Mesh Node 23204	27.595	46.303	30.913	23204	SYS\Solid131
Mesh Node 23205	21.899	47.798	30.976	23205	SYS\Solid131
Mesh Node 23206	23.798	47.3	30.958	23206	SYS\Solid131
Mesh Node 23207	25.697	46.801	30.937	23207	SYS\Solid131
Mesh Node 23208	27.136	47.429	30.963	23208	SYS\Solid131
Mesh Node 23209	24.757	48.052	30.983	23209	SYS\Solid131
Mesh Node 23210	22.379	48.674	30.998	23210	SYS\Solid131
Mesh Node 23211	29.514	46.807	30.937	23211	SYS\Solid131
Mesh Node 23212	36.628	48.674	30.998	23212	SYS\Solid131
Mesh Node 23213	34.257	48.052	30.983	23213	SYS\Solid131
Mesh Node 23214	31.885	47.429	30.963	23214	SYS\Solid131
Mesh Node 23215	59	49.296	30.007	23215	SYS\Solid132
Mesh Node 23216	56.628	48.674	29.997	23216	SYS\Solid132
Mesh Node 23217	54.257	48.052	29.983	23217	SYS\Solid132
Mesh Node 23218	51.885	47.429	29.962	23218	SYS\Solid132
Mesh Node 23219	49.514	46.807	29.936	23219	SYS\Solid132
Mesh Node 23220	47.136	47.429	29.962	23220	SYS\Solid132
Mesh Node 23221	44.757	48.052	29.983	23221	SYS\Solid132
Mesh Node 23222	42.379	48.674	29.997	23222	SYS\Solid132
Mesh Node 23223	40	49.296	30.007	23223	SYS\Solid132
Mesh Node 23224	40	48.296	29.989	23224	SYS\Solid132
Mesh Node 23225	41.899	47.798	29.975	23225	SYS\Solid132
Mesh Node 23226	43.798	47.3	29.957	23226	SYS\Solid132
Mesh Node 23227	45.697	46.801	29.936	23227	SYS\Solid132
Mesh Node 23228	47.595	46.303	29.911	23228	SYS\Solid132
Mesh Node 23229	45.696	45.805	29.883	23229	SYS\Solid132
Mesh Node 23230	43.797	45.306	29.85	23230	SYS\Solid132
Mesh Node 23231	41.898	44.808	29.815	23231	SYS\Solid132
Mesh Node 23232	40	44.31	29.775	23232	SYS\Solid132
Mesh Node 23233	51.422	46.308	29.911	23233	SYS\Solid132
Mesh Node 23234	53.316	46.805	29.936	23234	SYS\Solid132
Mesh Node 23235	55.211	47.302	29.957	23235	SYS\Solid132
Mesh Node 23236	57.105	47.799	29.975	23236	SYS\Solid132
Mesh Node 23237	59	48.296	29.989	23237	SYS\Solid132
Mesh Node 23238	59	44.325	29.776	23238	SYS\Solid132
Mesh Node 23239	57.106	44.82	29.816	23239	SYS\Solid132
Mesh Node 23240	55.211	45.316	29.851	23240	SYS\Solid132
Mesh Node 23241	53.317	45.812	29.883	23241	SYS\Solid132
Mesh Node 23242	59	43.31	29.685	23242	SYS\Solid132
Mesh Node 23243	56.626	43.933	29.743	23243	SYS\Solid132
Mesh Node 23244	54.25	44.556	29.795	23244	SYS\Solid132
Mesh Node 23245	51.876	45.18	29.842	23245	SYS\Solid132
Mesh Node 23246	49.5	45.803	29.882	23246	SYS\Solid132
Mesh Node 23247	40	43.31	29.685	23247	SYS\Solid132
Mesh Node 23248	47.124	45.18	29.842	23248	SYS\Solid132
Mesh Node 23249	44.75	44.556	29.795	23249	SYS\Solid132
Mesh Node 23250	42.374	43.933	29.743	23250	SYS\Solid132
Mesh Node 23251	40	49.296	31.007	23251	SYS\Solid132
Mesh Node 23252	40	48.296	30.989	23252	SYS\Solid132
Mesh Node 23253	47.124	45.18	30.844	23253	SYS\Solid132
Mesh Node 23254	44.75	44.556	30.798	23254	SYS\Solid132
Mesh Node 23255	42.374	43.933	30.747	23255	SYS\Solid132
Mesh Node 23256	49.5	45.803	30.884	23256	SYS\Solid132
Mesh Node 23257	40	43.31	30.69	23257	SYS\Solid132
Mesh Node 23258	40	44.31	30.779	23258	SYS\Solid132
Mesh Node 23259	59	44.325	30.78	23259	SYS\Solid132
Mesh Node 23260	59	43.31	30.69	23260	SYS\Solid132
Mesh Node 23261	59	49.296	31.007	23261	SYS\Solid132
Mesh Node 23262	59	48.296	30.989	23262	SYS\Solid132
Mesh Node 23263	56.626	43.933	30.747	23263	SYS\Solid132
Mesh Node 23264	54.25	44.556	30.798	23264	SYS\Solid132
Mesh Node 23265	51.876	45.18	30.844	23265	SYS\Solid132
Mesh Node 23266	57.106	44.82	30.818	23266	SYS\Solid132
Mesh Node 23267	55.211	45.316	30.853	23267	SYS\Solid132
Mesh Node 23268	53.317	45.812	30.885	23268	SYS\Solid132
Mesh Node 23269	51.422	46.308	30.913	23269	SYS\Solid132
Mesh Node 23270	53.316	46.805	30.937	23270	SYS\Solid132
Mesh Node 23271	55.211	47.302	30.958	23271	SYS\Solid132
Mesh Node 23272	57.105	47.799	30.976	23272	SYS\Solid132
Mesh Node 23273	45.696	45.805	30.884	23273	SYS\Solid132
Mesh Node 23274	43.797	45.306	30.853	23274	SYS\Solid132
Mesh Node 23275	41.898	44.808	30.817	23275	SYS\Solid132
Mesh Node 23276	47.595	46.303	30.913	23276	SYS\Solid132
Mesh Node 23277	41.899	47.798	30.976	23277	SYS\Solid132
Mesh Node 23278	43.798	47.3	30.958	23278	SYS\Solid132
Mesh Node 23279	45.697	46.801	30.937	23279	SYS\Solid132
Mesh Node 23280	47.136	47.429	30.963	23280	SYS\Solid132
Mesh Node 23281	44.757	48.052	30.983	23281	SYS\Solid132
Mesh Node 23282	42.379	48.674	30.998	23282	SYS\Solid132
Mesh Node 23283	49.514	46.807	30.937	23283	SYS\Solid132
Mesh Node 23284	56.628	48.674	30.998	23284	SYS\Solid132
Mesh Node 23285	54.257	48.052	30.983	23285	SYS\Solid132
Mesh Node 23286	51.885	47.429	30.963	23286	SYS\Solid132
Mesh Node 23287	19	149.3	30.007	23287	SYS\Solid133
Mesh Node 23288	16.628	148.67	29.997	23288	SYS\Solid133
Mesh Node 23289	14.257	148.05	29.983	23289	SYS\Solid133
Mesh Node 23290	11.885	147.43	29.962	23290	SYS\Solid133
Mesh Node 23291	9.5141	146.81	29.936	23291	SYS\Solid133
Mesh Node 23292	7.136	147.43	29.962	23292	SYS\Solid133
Mesh Node 23293	4.7571	148.05	29.983	23293	SYS\Solid133
Mesh Node 23294	2.3788	148.67	29.997	23294	SYS\Solid133
Mesh Node 23295	0	149.3	30.007	23295	SYS\Solid133
Mesh Node 23296	0	148.3	29.989	23296	SYS\Solid133
Mesh Node 23297	1.899	147.8	29.975	23297	SYS\Solid133
Mesh Node 23298	3.7975	147.3	29.957	23298	SYS\Solid133
Mesh Node 23299	5.6965	146.8	29.936	23299	SYS\Solid133
Mesh Node 23300	7.5949	146.3	29.911	23300	SYS\Solid133
Mesh Node 23301	5.6957	145.8	29.883	23301	SYS\Solid133
Mesh Node 23302	3.7973	145.31	29.85	23302	SYS\Solid133
Mesh Node 23303	1.8981	144.81	29.815	23303	SYS\Solid133
Mesh Node 23304	-7.81E-15	144.31	29.775	23304	SYS\Solid133
Mesh Node 23305	11.422	146.31	29.911	23305	SYS\Solid133
Mesh Node 23306	13.316	146.8	29.936	23306	SYS\Solid133
Mesh Node 23307	15.211	147.3	29.957	23307	SYS\Solid133
Mesh Node 23308	17.105	147.8	29.975	23308	SYS\Solid133
Mesh Node 23309	19	148.3	29.989	23309	SYS\Solid133
Mesh Node 23310	19	144.32	29.776	23310	SYS\Solid133
Mesh Node 23311	17.106	144.82	29.816	23311	SYS\Solid133
Mesh Node 23312	15.211	145.32	29.851	23312	SYS\Solid133
Mesh Node 23313	13.317	145.81	29.883	23313	SYS\Solid133
Mesh Node 23314	19	143.31	29.685	23314	SYS\Solid133
Mesh Node 23315	16.626	143.93	29.743	23315	SYS\Solid133
Mesh Node 23316	14.25	144.56	29.795	23316	SYS\Solid133
Mesh Node 23317	11.876	145.18	29.842	23317	SYS\Solid133
Mesh Node 23318	9.5	145.8	29.882	23318	SYS\Solid133
Mesh Node 23319	7.1241	145.18	29.842	23319	SYS\Solid133
Mesh Node 23320	4.7498	144.56	29.795	23320	SYS\Solid133
Mesh Node 23321	2.3739	143.93	29.743	23321	SYS\Solid133
Mesh Node 23322	0	143.31	29.685	23322	SYS\Solid133
Mesh Node 23323	0	149.3	31.007	23323	SYS\Solid133
Mesh Node 23324	0	148.3	30.989	23324	SYS\Solid133
Mesh Node 23325	19	144.32	30.78	23325	SYS\Solid133
Mesh Node 23326	19	143.31	30.69	23326	SYS\Solid133
Mesh Node 23327	19	149.3	31.007	23327	SYS\Solid133
Mesh Node 23328	19	148.3	30.989	23328	SYS\Solid133
Mesh Node 23329	-7.81E-15	144.31	30.779	23329	SYS\Solid133
Mesh Node 23330	0	143.31	30.69	23330	SYS\Solid133
Mesh Node 23331	7.1241	145.18	30.844	23331	SYS\Solid133
Mesh Node 23332	4.7498	144.56	30.798	23332	SYS\Solid133
Mesh Node 23333	2.3739	143.93	30.747	23333	SYS\Solid133
Mesh Node 23334	9.5	145.8	30.884	23334	SYS\Solid133
Mesh Node 23335	16.626	143.93	30.747	23335	SYS\Solid133
Mesh Node 23336	14.25	144.56	30.798	23336	SYS\Solid133
Mesh Node 23337	11.876	145.18	30.844	23337	SYS\Solid133
Mesh Node 23338	17.106	144.82	30.818	23338	SYS\Solid133
Mesh Node 23339	15.211	145.32	30.853	23339	SYS\Solid133
Mesh Node 23340	13.317	145.81	30.885	23340	SYS\Solid133
Mesh Node 23341	11.422	146.31	30.913	23341	SYS\Solid133
Mesh Node 23342	13.316	146.8	30.937	23342	SYS\Solid133
Mesh Node 23343	15.211	147.3	30.958	23343	SYS\Solid133
Mesh Node 23344	17.105	147.8	30.976	23344	SYS\Solid133
Mesh Node 23345	5.6957	145.8	30.884	23345	SYS\Solid133
Mesh Node 23346	3.7973	145.31	30.853	23346	SYS\Solid133
Mesh Node 23347	1.8981	144.81	30.817	23347	SYS\Solid133
Mesh Node 23348	7.5949	146.3	30.913	23348	SYS\Solid133
Mesh Node 23349	1.899	147.8	30.976	23349	SYS\Solid133
Mesh Node 23350	3.7975	147.3	30.958	23350	SYS\Solid133
Mesh Node 23351	5.6965	146.8	30.937	23351	SYS\Solid133
Mesh Node 23352	7.136	147.43	30.963	23352	SYS\Solid133
Mesh Node 23353	4.7571	148.05	30.983	23353	SYS\Solid133
Mesh Node 23354	2.3788	148.67	30.998	23354	SYS\Solid133
Mesh Node 23355	9.5141	146.81	30.937	23355	SYS\Solid133
Mesh Node 23356	16.628	148.67	30.998	23356	SYS\Solid133
Mesh Node 23357	14.257	148.05	30.983	23357	SYS\Solid133
Mesh Node 23358	11.885	147.43	30.963	23358	SYS\Solid133
Mesh Node 23359	39	149.3	30.007	23359	SYS\Solid134
Mesh Node 23360	36.628	148.67	29.997	23360	SYS\Solid134
Mesh Node 23361	34.257	148.05	29.983	23361	SYS\Solid134
Mesh Node 23362	31.885	147.43	29.962	23362	SYS\Solid134
Mesh Node 23363	29.514	146.81	29.936	23363	SYS\Solid134
Mesh Node 23364	27.136	147.43	29.962	23364	SYS\Solid134
Mesh Node 23365	24.757	148.05	29.983	23365	SYS\Solid134
Mesh Node 23366	22.379	148.67	29.997	23366	SYS\Solid134
Mesh Node 23367	20	149.3	30.007	23367	SYS\Solid134
Mesh Node 23368	20	148.3	29.989	23368	SYS\Solid134
Mesh Node 23369	21.899	147.8	29.975	23369	SYS\Solid134
Mesh Node 23370	23.798	147.3	29.957	23370	SYS\Solid134
Mesh Node 23371	25.697	146.8	29.936	23371	SYS\Solid134
Mesh Node 23372	27.595	146.3	29.911	23372	SYS\Solid134
Mesh Node 23373	25.696	145.8	29.883	23373	SYS\Solid134
Mesh Node 23374	23.797	145.31	29.85	23374	SYS\Solid134
Mesh Node 23375	21.898	144.81	29.815	23375	SYS\Solid134
Mesh Node 23376	20	144.31	29.775	23376	SYS\Solid134
Mesh Node 23377	31.422	146.31	29.911	23377	SYS\Solid134
Mesh Node 23378	33.316	146.8	29.936	23378	SYS\Solid134
Mesh Node 23379	35.211	147.3	29.957	23379	SYS\Solid134
Mesh Node 23380	37.105	147.8	29.975	23380	SYS\Solid134
Mesh Node 23381	39	148.3	29.989	23381	SYS\Solid134
Mesh Node 23382	39	144.32	29.776	23382	SYS\Solid134
Mesh Node 23383	37.106	144.82	29.816	23383	SYS\Solid134
Mesh Node 23384	35.211	145.32	29.851	23384	SYS\Solid134
Mesh Node 23385	33.317	145.81	29.883	23385	SYS\Solid134
Mesh Node 23386	39	143.31	29.685	23386	SYS\Solid134
Mesh Node 23387	36.626	143.93	29.743	23387	SYS\Solid134
Mesh Node 23388	34.25	144.56	29.795	23388	SYS\Solid134
Mesh Node 23389	31.876	145.18	29.842	23389	SYS\Solid134
Mesh Node 23390	29.5	145.8	29.882	23390	SYS\Solid134
Mesh Node 23391	27.124	145.18	29.842	23391	SYS\Solid134
Mesh Node 23392	24.75	144.56	29.795	23392	SYS\Solid134
Mesh Node 23393	22.374	143.93	29.743	23393	SYS\Solid134
Mesh Node 23394	20	143.31	29.685	23394	SYS\Solid134
Mesh Node 23395	39	144.32	30.78	23395	SYS\Solid134
Mesh Node 23396	39	143.31	30.69	23396	SYS\Solid134
Mesh Node 23397	39	149.3	31.007	23397	SYS\Solid134
Mesh Node 23398	39	148.3	30.989	23398	SYS\Solid134
Mesh Node 23399	20	144.31	30.779	23399	SYS\Solid134
Mesh Node 23400	20	143.31	30.69	23400	SYS\Solid134
Mesh Node 23401	20	149.3	31.007	23401	SYS\Solid134
Mesh Node 23402	20	148.3	30.989	23402	SYS\Solid134
Mesh Node 23403	27.124	145.18	30.844	23403	SYS\Solid134
Mesh Node 23404	24.75	144.56	30.798	23404	SYS\Solid134
Mesh Node 23405	22.374	143.93	30.747	23405	SYS\Solid134
Mesh Node 23406	29.5	145.8	30.884	23406	SYS\Solid134
Mesh Node 23407	36.626	143.93	30.747	23407	SYS\Solid134
Mesh Node 23408	34.25	144.56	30.798	23408	SYS\Solid134
Mesh Node 23409	31.876	145.18	30.844	23409	SYS\Solid134
Mesh Node 23410	37.106	144.82	30.818	23410	SYS\Solid134
Mesh Node 23411	35.211	145.32	30.853	23411	SYS\Solid134
Mesh Node 23412	33.317	145.81	30.885	23412	SYS\Solid134
Mesh Node 23413	31.422	146.31	30.913	23413	SYS\Solid134
Mesh Node 23414	33.316	146.8	30.937	23414	SYS\Solid134
Mesh Node 23415	35.211	147.3	30.958	23415	SYS\Solid134
Mesh Node 23416	37.105	147.8	30.976	23416	SYS\Solid134
Mesh Node 23417	25.696	145.8	30.884	23417	SYS\Solid134
Mesh Node 23418	23.797	145.31	30.853	23418	SYS\Solid134
Mesh Node 23419	21.898	144.81	30.817	23419	SYS\Solid134
Mesh Node 23420	27.595	146.3	30.913	23420	SYS\Solid134
Mesh Node 23421	21.899	147.8	30.976	23421	SYS\Solid134
Mesh Node 23422	23.798	147.3	30.958	23422	SYS\Solid134
Mesh Node 23423	25.697	146.8	30.937	23423	SYS\Solid134
Mesh Node 23424	27.136	147.43	30.963	23424	SYS\Solid134
Mesh Node 23425	24.757	148.05	30.983	23425	SYS\Solid134
Mesh Node 23426	22.379	148.67	30.998	23426	SYS\Solid134
Mesh Node 23427	29.514	146.81	30.937	23427	SYS\Solid134
Mesh Node 23428	36.628	148.67	30.998	23428	SYS\Solid134
Mesh Node 23429	34.257	148.05	30.983	23429	SYS\Solid134
Mesh Node 23430	31.885	147.43	30.963	23430	SYS\Solid134
Mesh Node 23431	59	149.3	30.007	23431	SYS\Solid135
Mesh Node 23432	56.628	148.67	29.997	23432	SYS\Solid135
Mesh Node 23433	54.257	148.05	29.983	23433	SYS\Solid135
Mesh Node 23434	51.885	147.43	29.962	23434	SYS\Solid135
Mesh Node 23435	49.514	146.81	29.936	23435	SYS\Solid135
Mesh Node 23436	47.136	147.43	29.962	23436	SYS\Solid135
Mesh Node 23437	44.757	148.05	29.983	23437	SYS\Solid135
Mesh Node 23438	42.379	148.67	29.997	23438	SYS\Solid135
Mesh Node 23439	40	149.3	30.007	23439	SYS\Solid135
Mesh Node 23440	40	148.3	29.989	23440	SYS\Solid135
Mesh Node 23441	41.899	147.8	29.975	23441	SYS\Solid135
Mesh Node 23442	43.798	147.3	29.957	23442	SYS\Solid135
Mesh Node 23443	45.697	146.8	29.936	23443	SYS\Solid135
Mesh Node 23444	47.595	146.3	29.911	23444	SYS\Solid135
Mesh Node 23445	45.696	145.8	29.883	23445	SYS\Solid135
Mesh Node 23446	43.797	145.31	29.85	23446	SYS\Solid135
Mesh Node 23447	41.898	144.81	29.815	23447	SYS\Solid135
Mesh Node 23448	40	144.31	29.775	23448	SYS\Solid135
Mesh Node 23449	51.422	146.31	29.911	23449	SYS\Solid135
Mesh Node 23450	53.316	146.8	29.936	23450	SYS\Solid135
Mesh Node 23451	55.211	147.3	29.957	23451	SYS\Solid135
Mesh Node 23452	57.105	147.8	29.975	23452	SYS\Solid135
Mesh Node 23453	59	148.3	29.989	23453	SYS\Solid135
Mesh Node 23454	59	144.32	29.776	23454	SYS\Solid135
Mesh Node 23455	57.106	144.82	29.816	23455	SYS\Solid135
Mesh Node 23456	55.211	145.32	29.851	23456	SYS\Solid135
Mesh Node 23457	53.317	145.81	29.883	23457	SYS\Solid135
Mesh Node 23458	59	143.31	29.685	23458	SYS\Solid135
Mesh Node 23459	56.626	143.93	29.743	23459	SYS\Solid135
Mesh Node 23460	54.25	144.56	29.795	23460	SYS\Solid135
Mesh Node 23461	51.876	145.18	29.842	23461	SYS\Solid135
Mesh Node 23462	49.5	145.8	29.882	23462	SYS\Solid135
Mesh Node 23463	47.124	145.18	29.842	23463	SYS\Solid135
Mesh Node 23464	44.75	144.56	29.795	23464	SYS\Solid135
Mesh Node 23465	42.374	143.93	29.743	23465	SYS\Solid135
Mesh Node 23466	40	143.31	29.685	23466	SYS\Solid135
Mesh Node 23467	40	149.3	31.007	23467	SYS\Solid135
Mesh Node 23468	40	148.3	30.989	23468	SYS\Solid135
Mesh Node 23469	59	144.32	30.78	23469	SYS\Solid135
Mesh Node 23470	59	143.31	30.69	23470	SYS\Solid135
Mesh Node 23471	59	149.3	31.007	23471	SYS\Solid135
Mesh Node 23472	59	148.3	30.989	23472	SYS\Solid135
Mesh Node 23473	40	144.31	30.779	23473	SYS\Solid135
Mesh Node 23474	40	143.31	30.69	23474	SYS\Solid135
Mesh Node 23475	47.124	145.18	30.844	23475	SYS\Solid135
Mesh Node 23476	44.75	144.56	30.798	23476	SYS\Solid135
Mesh Node 23477	42.374	143.93	30.747	23477	SYS\Solid135
Mesh Node 23478	49.5	145.8	30.884	23478	SYS\Solid135
Mesh Node 23479	56.626	143.93	30.747	23479	SYS\Solid135
Mesh Node 23480	54.25	144.56	30.798	23480	SYS\Solid135
Mesh Node 23481	51.876	145.18	30.844	23481	SYS\Solid135
Mesh Node 23482	57.106	144.82	30.818	23482	SYS\Solid135
Mesh Node 23483	55.211	145.32	30.853	23483	SYS\Solid135
Mesh Node 23484	53.317	145.81	30.885	23484	SYS\Solid135
Mesh Node 23485	51.422	146.31	30.913	23485	SYS\Solid135
Mesh Node 23486	53.316	146.8	30.937	23486	SYS\Solid135
Mesh Node 23487	55.211	147.3	30.958	23487	SYS\Solid135
Mesh Node 23488	57.105	147.8	30.976	23488	SYS\Solid135
Mesh Node 23489	45.696	145.8	30.884	23489	SYS\Solid135
Mesh Node 23490	43.797	145.31	30.853	23490	SYS\Solid135
Mesh Node 23491	41.898	144.81	30.817	23491	SYS\Solid135
Mesh Node 23492	47.595	146.3	30.913	23492	SYS\Solid135
Mesh Node 23493	41.899	147.8	30.976	23493	SYS\Solid135
Mesh Node 23494	43.798	147.3	30.958	23494	SYS\Solid135
Mesh Node 23495	45.697	146.8	30.937	23495	SYS\Solid135
Mesh Node 23496	47.136	147.43	30.963	23496	SYS\Solid135
Mesh Node 23497	44.757	148.05	30.983	23497	SYS\Solid135
Mesh Node 23498	42.379	148.67	30.998	23498	SYS\Solid135
Mesh Node 23499	49.514	146.81	30.937	23499	SYS\Solid135
Mesh Node 23500	56.628	148.67	30.998	23500	SYS\Solid135
